AF3; T7; Pz; T8; AF4; Tempo
4302.05128219;4796.15384734;4399.48717984;4339.48717970;4399.48717984;2022-01-21 11:46:46.318463
4301.92307707;4764.87179599;4398.71794907;4333.33333355;4372.82051310;2022-01-21 11:46:46.319507
4302.43589758;4792.05128324;4398.58974394;4336.28205149;4372.82051310;2022-01-21 11:46:46.332427
4303.20512835;4792.69230888;4372.69230797;4337.05128226;4369.48717977;2022-01-21 11:46:46.335958
4303.84615399;4759.61538573;4398.20512856;4307.43589758;4397.94871830;2022-01-21 11:46:46.343938
4302.94871809;4761.92307804;4369.87179515;4269.10256418;4399.61538497;2022-01-21 11:46:46.358200
4300.38461553;4764.87179599;4370.89743618;4267.94871802;4400.38461574;2022-01-21 11:46:46.361196
4274.10256418;4761.28205240;4371.02564131;4269.48717956;4373.07692336;2022-01-21 11:46:46.370166
4306.92307707;4766.79487291;4372.30769259;4237.30769231;4400.00000035;2022-01-21 11:46:46.377172
4303.84615399;4793.71794990;4372.17948746;4268.20512828;4373.20512849;2022-01-21 11:46:46.387144
4302.69230784;4733.71794976;4399.10256445;4305.64102578;4399.74359009;2022-01-21 11:46:46.392139
4302.30769245;4759.23077035;4399.48717984;4266.79487187;4401.66666702;2022-01-21 11:46:46.399632
4306.41025655;4799.61538580;4398.58974394;4175.38461525;4398.07692343;2022-01-21 11:46:46.407615
4302.30769245;4798.97436016;4398.71794907;4300.38461553;4372.43589772;2022-01-21 11:46:46.419578
4302.17948732;4766.79487291;4370.76923105;4398.07692343;4372.17948746;2022-01-21 11:46:46.422812
4301.28205142;4762.17948830;4368.20512849;4300.76923091;4399.74359009;2022-01-21 11:46:46.432799
4302.43589758;4764.23077035;4368.71794900;4202.17948711;4400.12820548;2022-01-21 11:46:46.437205
4301.79487194;4792.30769349;4399.10256445;4300.76923091;4403.58974394;2022-01-21 11:46:46.450726
4272.94871802;4764.87179599;4368.84615413;4370.38461567;4401.02564138;2022-01-21 11:46:46.454715
4272.05128212;4760.00000112;4366.15384644;4367.56410285;4402.94871830;2022-01-21 11:46:46.464688
4272.05128212;4792.43589862;4366.02564131;4337.94871816;4402.69230804;2022-01-21 11:46:46.468689
4273.33333341;4796.41025760;4369.61538490;4339.87179508;4404.48717984;2022-01-21 11:46:46.477655
4271.79487187;4759.61538573;4367.82051310;4365.64102592;4404.87179522;2022-01-21 11:46:46.489672
4271.79487187;4732.05128310;4371.41025669;4369.74359003;4404.48717984;2022-01-21 11:46:46.494612
4272.69230777;4766.41025753;4372.69230797;4335.12820534;4400.89743625;2022-01-21 11:46:46.501590
4299.74358989;4766.79487291;4372.69230797;4273.46153853;4400.00000035;2022-01-21 11:46:46.510566
4301.28205142;4763.84615496;4371.53846182;4332.94871816;4372.43589772;2022-01-21 11:46:46.520540
4303.71794886;4796.66666785;4372.17948746;4365.64102592;4370.89743618;2022-01-21 11:46:46.526554
4302.69230784;4798.46153965;4398.84615420;4303.97435912;4372.30769259;2022-01-21 11:46:46.535555
4304.35897450;4792.43589862;4398.20512856;4238.97435898;4372.94871823;2022-01-21 11:46:46.538492
4303.33333348;4762.82051394;4371.92307720;4333.97435919;4398.07692343;2022-01-21 11:46:46.550460
4304.61538476;4765.12820624;4367.94871823;4430.89743632;4371.02564131;2022-01-21 11:46:46.559459
4300.00000014;4795.76923195;4369.48717977;4272.17948725;4372.43589772;2022-01-21 11:46:46.566417
4303.58974373;4794.23077042;4372.30769259;4074.87179453;4400.51282086;2022-01-21 11:46:46.569409
4305.00000014;4762.05128317;4398.07692343;4206.41025634;4401.66666702;2022-01-21 11:46:46.583430
4302.30769245;4794.23077042;4369.74359003;4370.64102592;4370.25641054;2022-01-21 11:46:46.591352
4302.05128219;4796.41025760;4371.66666695;4334.61538483;4372.82051310;2022-01-21 11:46:46.602322
4301.02564117;4759.35897547;4371.66666695;4269.35897443;4371.79487208;2022-01-21 11:46:46.602322
4304.23076937;4791.92307811;4398.20512856;4306.92307707;4372.05128233;2022-01-21 11:46:46.614289
4305.76923091;4828.46153972;4370.51282079;4336.66666688;4371.28205156;2022-01-21 11:46:46.615285
4332.30769252;4796.41025760;4370.64102592;4337.05128226;4372.82051310;2022-01-21 11:46:46.632243
4301.15384630;4793.71794990;4367.05128233;4367.30769259;4370.51282079;2022-01-21 11:46:46.639828
4303.97435912;4793.20512939;4367.56410285;4339.48717970;4400.12820548;2022-01-21 11:46:46.639828
4303.46153860;4763.71794983;4365.64102592;4369.61538490;4401.92307727;2022-01-21 11:46:46.651796
4299.74358989;4799.48718067;4366.92307720;4338.46153867;4401.15384651;2022-01-21 11:46:46.656783
4272.43589751;4826.53846279;4371.66666695;4270.76923084;4432.05128247;2022-01-21 11:46:46.669747
4272.82051289;4761.79487291;4371.15384644;4306.02564117;4431.66666709;2022-01-21 11:46:46.674750
4271.79487187;4763.58974471;4402.69230804;4267.05128212;4403.33333368;2022-01-21 11:46:46.687708
4273.84615392;4825.51282177;4433.07692350;4075.89743555;4403.97435933;2022-01-21 11:46:46.688698
4271.28205136;4766.79487291;4403.46153881;4302.82051296;4405.51282086;2022-01-21 11:46:46.699667
4272.56410264;4761.15384727;4366.41025669;4570.00000070;4372.69230797;2022-01-21 11:46:46.703692
4303.07692322;4792.43589862;4398.07692343;4399.61538497;4400.25641061;2022-01-21 11:46:46.717298
4304.23076937;4796.15384734;4401.41025676;4238.07692308;4402.30769266;2022-01-21 11:46:46.718293
4303.84615399;4795.00000119;4400.51282086;4306.53846168;4404.87179522;2022-01-21 11:46:46.730264
4305.25641040;4767.05128317;4402.17948753;4174.99999986;4431.41025683;2022-01-21 11:46:46.740236
4304.23076937;4764.10256522;4403.07692343;4110.12820485;4431.79487222;2022-01-21 11:46:46.746219
4301.53846168;4795.00000119;4370.12820541;4175.76923063;4399.48717984;2022-01-21 11:46:46.750207
4306.92307707;4798.20512939;4398.07692343;4141.53846133;4402.69230804;2022-01-21 11:46:46.754197
4303.46153860;4792.82051401;4401.92307727;4235.89743590;4401.79487215;2022-01-21 11:46:46.766177
4304.35897450;4799.61538580;4401.66666702;4366.15384644;4401.41025676;2022-01-21 11:46:46.779130
4304.35897450;4828.71794997;4405.64102599;4235.76923077;4433.71794914;2022-01-21 11:46:46.790106
4332.94871816;4792.69230888;4432.94871837;4139.23076903;4432.30769273;2022-01-21 11:46:46.791103
4304.48717963;4761.41025753;4401.92307727;4268.58974366;4398.97435933;2022-01-21 11:46:46.799077
4305.38461553;4799.48718067;4371.53846182;4266.66666674;4373.20512849;2022-01-21 11:46:46.806058
4303.58974373;4829.48718074;4398.33333368;4209.10256404;4402.05128240;2022-01-21 11:46:46.818027
4302.82051296;4792.05128324;4371.92307720;4337.82051303;4398.58974394;2022-01-21 11:46:46.822031
4303.71794886;4733.46153951;4402.17948753;4334.61538483;4433.84615427;2022-01-21 11:46:46.829996
4303.97435912;4796.02564221;4402.43589779;4104.61538434;4464.87179536;2022-01-21 11:46:46.837637
4301.92307707;4828.84615510;4370.00000028;4201.66666660;4432.56410298;2022-01-21 11:46:46.849605
4271.79487187;4765.00000112;4336.79487201;4432.17948760;4372.94871823;2022-01-21 11:46:46.854593
4272.43589751;4733.97436002;4367.30769259;4372.17948746;4401.79487215;2022-01-21 11:46:46.863568
4272.43589751;4793.46153965;4367.94871823;4335.64102585;4403.46153881;2022-01-21 11:46:46.867212
4271.92307700;4792.94871913;4370.89743618;4369.10256438;4401.92307727;2022-01-21 11:46:46.882165
4271.41025648;4765.51282163;4401.41025676;4174.35897422;4401.66666702;2022-01-21 11:46:46.885338
4299.48717963;4792.69230888;4402.94871830;4106.28205101;4402.69230804;2022-01-21 11:46:46.896325
4302.17948732;4792.69230888;4373.07692336;4365.12820541;4398.58974394;2022-01-21 11:46:46.896325
4304.48717963;4798.33333452;4373.20512849;4405.76923112;4372.94871823;2022-01-21 11:46:46.909276
4302.94871809;4794.48718067;4400.38461574;4234.10256411;4400.64102599;2022-01-21 11:46:46.919620
4305.00000014;4734.10256515;4373.07692336;4171.02564089;4400.64102599;2022-01-21 11:46:46.923610
4302.69230784;4792.43589862;4370.76923105;4337.17948739;4398.07692343;2022-01-21 11:46:46.933582
4303.97435912;4827.30769356;4368.84615413;4402.05128240;4370.51282079;2022-01-21 11:46:46.934668
4302.05128219;4763.58974471;4370.12820541;4336.79487201;4371.15384644;2022-01-21 11:46:46.948631
4305.00000014;4765.89743701;4371.15384644;4299.48717963;4372.30769259;2022-01-21 11:46:46.956615
4303.58974373;4829.61538587;4398.71794907;4306.41025655;4401.15384651;2022-01-21 11:46:46.965584
4302.30769245;4798.20512939;4398.20512856;4301.41025655;4399.35897471;2022-01-21 11:46:46.969574
4303.33333348;4765.12820624;4398.97435933;4272.17948725;4401.15384651;2022-01-21 11:46:46.980586
4300.89743604;4793.97436016;4373.07692336;4268.07692315;4398.84615420;2022-01-21 11:46:46.985495
4303.71794886;4765.76923188;4400.38461574;4273.58974366;4398.20512856;2022-01-21 11:46:46.998459
4305.12820527;4761.53846265;4372.82051310;4338.33333355;4369.87179515;2022-01-21 11:46:47.002483
4306.92307707;4766.53846265;4372.05128233;4367.94871823;4371.53846182;2022-01-21 11:46:47.013418
4300.76923091;4765.64102676;4368.97435926;4336.28205149;4371.28205156;2022-01-21 11:46:47.013418
4304.10256425;4762.82051394;4368.97435926;4336.15384637;4398.20512856;2022-01-21 11:46:47.028726
4302.69230784;4794.74359093;4367.05128233;4369.10256438;4400.00000035;2022-01-21 11:46:47.032716
4273.97435905;4795.38461657;4366.15384644;4369.61538490;4401.02564138;2022-01-21 11:46:47.036705
4272.17948725;4760.38461650;4366.79487208;4371.41025669;4402.56410292;2022-01-21 11:46:47.048673
4273.46153853;4766.53846265;4366.15384644;4400.51282086;4401.79487215;2022-01-21 11:46:47.057661
4271.41025648;4799.61538580;4370.25641054;4402.30769266;4405.76923112;2022-01-21 11:46:47.067655
4273.71794879;4795.12820631;4371.53846182;4365.38461567;4404.87179522;2022-01-21 11:46:47.070615
4300.12820527;4759.10256522;4372.82051310;4368.84615413;4402.56410292;2022-01-21 11:46:47.082982
4301.79487194;4764.61538573;4369.87179515;4403.46153881;4399.10256445;2022-01-21 11:46:47.087005
4302.69230784;4796.92307811;4398.07692343;4371.41025669;4400.12820548;2022-01-21 11:46:47.100934
4301.53846168;4766.28205240;4372.56410285;4301.41025655;4372.17948746;2022-01-21 11:46:47.100934
4302.94871809;4760.12820624;4373.20512849;4273.58974366;4372.43589772;2022-01-21 11:46:47.113546
4302.69230784;4794.74359093;4372.17948746;4333.33333355;4370.38461567;2022-01-21 11:46:47.116521
4274.10256418;4825.25641151;4398.33333368;4305.00000014;4373.07692336;2022-01-21 11:46:47.131481
4274.10256418;4760.12820624;4397.94871830;4172.69230756;4400.76923112;2022-01-21 11:46:47.135471
4307.30769245;4731.92307797;4372.94871823;4168.97435884;4401.53846189;2022-01-21 11:46:47.145444
4303.58974373;4792.43589862;4368.20512849;4332.82051303;4369.35897464;2022-01-21 11:46:47.149434
4302.69230784;4794.48718067;4369.48717977;4367.56410285;4370.64102592;2022-01-21 11:46:47.162398
4301.66666681;4763.97436009;4373.07692336;4271.02564110;4398.97435933;2022-01-21 11:46:47.166405
4304.23076937;4763.20512932;4398.46153881;4271.66666674;4372.05128233;2022-01-21 11:46:47.179353
4300.89743604;4795.51282170;4400.38461574;4306.66666681;4372.94871823;2022-01-21 11:46:47.180351
4304.61538476;4828.46153972;4398.58974394;4272.30769238;4373.20512849;2022-01-21 11:46:47.192327
4302.94871809;4795.12820631;4369.48717977;4334.23076944;4372.05128233;2022-01-21 11:46:47.200298
4301.79487194;4764.23077035;4368.58974387;4370.25641054;4370.64102592;2022-01-21 11:46:47.204287
4302.43589758;4797.43589862;4372.69230797;4340.38461560;4400.38461574;2022-01-21 11:46:47.217252
4300.51282066;4796.53846272;4366.41025669;4339.10256431;4398.20512856;2022-01-21 11:46:47.221241
4274.10256418;4733.33333438;4368.07692336;4367.43589772;4401.28205163;2022-01-21 11:46:47.230217
4271.79487187;4765.25641137;4370.00000028;4307.30769245;4403.33333368;2022-01-21 11:46:47.236202
4273.07692315;4825.12820638;4369.74359003;4338.97435919;4404.61538497;2022-01-21 11:46:47.248169
4272.17948725;4795.12820631;4340.38461560;4401.66666702;4401.28205163;2022-01-21 11:46:47.253156
4271.92307700;4765.00000112;4367.56410285;4400.89743625;4402.82051317;2022-01-21 11:46:47.261167
4271.92307700;4765.00000112;4367.56410285;4400.89743625;4402.82051317;2022-01-21 11:46:47.277092
4272.05128212;4760.76923188;4368.71794900;4399.87179522;4403.46153881;2022-01-21 11:46:47.281081
4300.12820527;4766.15384727;4370.51282079;4400.51282086;4402.43589779;2022-01-21 11:46:47.286107
4300.64102578;4828.84615510;4369.23076951;4372.82051310;4372.69230797;2022-01-21 11:46:47.295048
4303.07692322;4798.20512939;4369.48717977;4368.84615413;4372.05128233;2022-01-21 11:46:47.300031
4303.33333348;4731.79487284;4398.33333368;4365.51282079;4398.84615420;2022-01-21 11:46:47.311998
4304.23076937;4792.05128324;4398.46153881;4334.35897457;4372.69230797;2022-01-21 11:46:47.315988
4300.12820527;4832.69230895;4398.07692343;4335.64102585;4397.94871830;2022-01-21 11:46:47.321992
4303.71794886;4796.92307811;4371.79487208;4332.94871816;4372.17948746;2022-01-21 11:46:47.332944
4301.79487194;4733.07692412;4369.74359003;4333.20512842;4370.89743618;2022-01-21 11:46:47.336932
4302.43589758;4793.97436016;4368.58974387;4306.53846168;4371.41025669;2022-01-21 11:46:47.348151
4301.41025655;4828.46153972;4373.07692336;4304.23076937;4400.38461574;2022-01-21 11:46:47.357139
4301.28205142;4796.79487298;4371.53846182;4301.66666681;4372.05128233;2022-01-21 11:46:47.366103
4303.97435912;4791.79487298;4372.69230797;4301.28205142;4399.74359009;2022-01-21 11:46:47.368097
4301.53846168;4797.05128324;4398.97435933;4271.02564110;4400.12820548;2022-01-21 11:46:47.382060
4303.71794886;4795.51282170;4400.25641061;4304.48717963;4399.48717984;2022-01-21 11:46:47.382338
4304.87179501;4761.53846265;4370.76923105;4337.69230790;4369.61538490;2022-01-21 11:46:47.395311
4306.15384630;4763.46153958;4372.05128233;4334.23076944;4371.28205156;2022-01-21 11:46:47.399297
4299.61538476;4825.00000125;4369.74359003;4336.92307714;4371.15384644;2022-01-21 11:46:47.413302
4302.17948732;4830.76923202;4369.87179515;4366.28205156;4397.94871830;2022-01-21 11:46:47.417247
4301.41025655;4799.48718067;4368.97435926;4306.92307707;4399.87179522;2022-01-21 11:46:47.428219
4273.20512828;4796.02564221;4367.69230797;4299.61538476;4401.66666702;2022-01-21 11:46:47.432244
4272.17948725;4798.46153965;4366.92307720;4339.10256431;4403.07692343;2022-01-21 11:46:47.443194
4272.94871802;4825.00000125;4366.53846182;4370.25641054;4401.79487215;2022-01-21 11:46:47.448165
4271.66666674;4766.28205240;4370.25641054;4339.10256431;4431.02564145;2022-01-21 11:46:47.452159
4274.35897443;4760.76923188;4370.12820541;4334.10256431;4405.12820548;2022-01-21 11:46:47.463125
4300.00000014;4765.76923188;4371.66666695;4365.12820541;4401.79487215;2022-01-21 11:46:47.467114
4301.79487194;4797.17948836;4369.61538490;4339.74358996;4399.35897471;2022-01-21 11:46:47.485066
4304.10256425;4795.12820631;4372.94871823;4337.05128226;4400.51282086;2022-01-21 11:46:47.485066
4303.71794886;4795.00000119;4371.15384644;4333.71794893;4370.25641054;2022-01-21 11:46:47.499030
4303.46153860;4826.53846279;4372.17948746;4339.35897457;4370.12820541;2022-01-21 11:46:47.504015
4303.07692322;4798.97436016;4372.56410285;4337.56410278;4371.79487208;2022-01-21 11:46:47.513993
4300.76923091;4766.41025753;4373.07692336;4333.97435919;4372.69230797;2022-01-21 11:46:47.516981
4299.87179501;4793.84615503;4369.35897464;4332.94871816;4368.71794900;2022-01-21 11:46:47.527952
4305.89743604;4799.87179606;4370.51282079;4333.97435919;4371.66666695;2022-01-21 11:46:47.531943
4303.33333348;4766.28205240;4371.66666695;4305.00000014;4398.97435933;2022-01-21 11:46:47.545906
4304.48717963;4731.28205233;4371.92307720;4269.61538469;4400.76923112;2022-01-21 11:46:47.549894
4302.56410271;4765.76923188;4371.15384644;4272.17948725;4372.94871823;2022-01-21 11:46:47.559430
4303.71794886;4827.56410382;4371.66666695;4306.28205142;4371.15384644;2022-01-21 11:46:47.561397
4301.28205142;4794.87179606;4398.20512856;4306.53846168;4398.33333368;2022-01-21 11:46:47.579342
4303.58974373;4762.94871906;4371.66666695;4273.97435905;4370.89743618;2022-01-21 11:46:47.583330
4301.92307707;4792.82051401;4370.51282079;4307.43589758;4369.48717977;2022-01-21 11:46:47.595299
4303.33333348;4794.74359093;4372.43589772;4366.41025669;4370.00000028;2022-01-21 11:46:47.595299
4303.46153860;4764.61538573;4402.56410292;4365.64102592;4401.79487215;2022-01-21 11:46:47.603196
4302.17948732;4793.07692426;4398.84615420;4306.15384630;4402.05128240;2022-01-21 11:46:47.614166
4302.56410271;4765.12820624;4371.02564131;4338.33333355;4401.66666702;2022-01-21 11:46:47.619153
4273.33333341;4762.17948830;4365.38461567;4401.41025676;4398.71794907;2022-01-21 11:46:47.630159
4271.79487187;4798.07692426;4366.53846182;4401.15384651;4402.05128240;2022-01-21 11:46:47.637109
4271.41025648;4798.84615503;4366.02564131;4366.53846182;4402.05128240;2022-01-21 11:46:47.646735
4273.20512828;4759.23077035;4368.97435926;4367.17948746;4403.20512856;2022-01-21 11:46:47.650631
4272.30769238;4759.23077035;4368.07692336;4366.79487208;4404.10256445;2022-01-21 11:46:47.662426
4271.92307700;4792.56410375;4370.64102592;4337.56410278;4404.48717984;2022-01-21 11:46:47.666425
4272.43589751;4759.74359086;4370.51282079;4371.53846182;4401.66666702;2022-01-21 11:46:47.677388
4274.10256418;4733.46153951;4371.28205156;4370.76923105;4401.28205163;2022-01-21 11:46:47.684370
4300.12820527;4795.00000119;4399.35897471;4299.74358989;4400.12820548;2022-01-21 11:46:47.695351
4303.33333348;4824.74359100;4399.10256445;4269.35897443;4373.07692336;2022-01-21 11:46:47.698342
4302.94871809;4764.87179599;4399.61538497;4338.46153867;4399.87179522;2022-01-21 11:46:47.709315
4303.33333348;4732.82051387;4373.20512849;4339.10256431;4399.23076958;2022-01-21 11:46:47.713346
4301.53846168;4764.35897547;4371.79487208;4300.76923091;4371.79487208;2022-01-21 11:46:47.727266
4303.97435912;4792.17948836;4369.87179515;4274.48717956;4371.02564131;2022-01-21 11:46:47.730258
4302.30769245;4758.97436009;4399.10256445;4299.74358989;4401.53846189;2022-01-21 11:46:47.734272
4303.58974373;4764.74359086;4399.23076958;4208.46153840;4400.76923112;2022-01-21 11:46:47.745420
4305.64102578;4825.51282177;4398.20512856;4235.38461539;4399.35897471;2022-01-21 11:46:47.752404
4302.82051296;4796.66666785;4372.43589772;4303.71794886;4372.56410285;2022-01-21 11:46:47.764599
4303.71794886;4765.38461650;4400.64102599;4303.84615399;4401.92307727;2022-01-21 11:46:47.765635
4306.28205142;4763.46153958;4401.15384651;4204.74358968;4402.17948753;2022-01-21 11:46:47.778583
4333.71794893;4761.28205240;4402.17948753;4206.66666660;4402.05128240;2022-01-21 11:46:47.779599
4301.53846168;4763.58974471;4372.43589772;4336.15384637;4371.79487208;2022-01-21 11:46:47.794522
4302.56410271;4767.05128317;4372.05128233;4367.94871823;4371.53846182;2022-01-21 11:46:47.801530
4302.17948732;4793.33333452;4372.56410285;4270.76923084;4400.38461574;2022-01-21 11:46:47.809483
4304.74358989;4796.41025760;4371.53846182;4240.89743590;4402.82051317;2022-01-21 11:46:47.818493
4302.17948732;4793.46153965;4368.20512849;4367.94871823;4399.87179522;2022-01-21 11:46:47.826472
4301.15384630;4766.02564214;4340.00000021;4403.46153881;4397.94871830;2022-01-21 11:46:47.831423
4274.48717956;4762.05128317;4366.02564131;4370.64102592;4403.07692343;2022-01-21 11:46:47.843391
4273.46153853;4762.43589855;4366.92307720;4339.87179508;4402.56410292;2022-01-21 11:46:47.847388
4270.25641033;4795.76923195;4372.43589772;4367.82051310;4405.38461574;2022-01-21 11:46:47.860345
4274.48717956;4798.33333452;4371.79487208;4333.84615406;4405.25641061;2022-01-21 11:46:47.863732
4301.79487194;4760.76923188;4372.30769259;4340.00000021;4402.43589779;2022-01-21 11:46:47.877703
4300.76923091;4766.41025753;4369.87179515;4400.64102599;4372.30769259;2022-01-21 11:46:47.878113
4303.20512835;4798.33333452;4397.94871830;4368.46153874;4400.76923112;2022-01-21 11:46:47.889096
4303.46153860;4765.76923188;4370.38461567;4304.74358989;4370.38461567;2022-01-21 11:46:47.894074
4303.71794886;4764.23077035;4370.76923105;4302.56410271;4369.74359003;2022-01-21 11:46:47.901059
4303.33333348;4796.28205247;4372.17948746;4235.38461539;4398.71794907;2022-01-21 11:46:47.913022
4306.66666681;4799.23077042;4399.10256445;4203.84615378;4402.43589779;2022-01-21 11:46:47.918010
4302.82051296;4764.35897547;4371.92307720;4305.38461553;4372.69230797;2022-01-21 11:46:47.927982
4306.02564117;4760.25641137;4398.07692343;4336.53846175;4399.48717984;2022-01-21 11:46:47.932969
4301.79487194;4794.87179606;4399.74359009;4268.07692315;4401.79487215;2022-01-21 11:46:47.943940
4304.35897450;4825.51282177;4398.84615420;4270.00000007;4398.33333368;2022-01-21 11:46:47.947932
4302.30769245;4766.79487291;4401.66666702;4307.30769245;4399.23076958;2022-01-21 11:46:47.958910
4303.71794886;4765.64102676;4399.87179522;4300.64102578;4373.07692336;2022-01-21 11:46:47.965883
4302.17948732;4796.53846272;4371.28205156;4333.46153867;4371.53846182;2022-01-21 11:46:47.975876
4301.28205142;4795.00000119;4371.28205156;4340.38461560;4369.61538490;2022-01-21 11:46:47.979843
4300.76923091;4792.05128324;4400.76923112;4371.02564131;4398.84615420;2022-01-21 11:46:47.992851
4272.82051289;4794.23077042;4370.51282079;4398.46153881;4398.20512856;2022-01-21 11:46:47.998794
4272.30769238;4793.84615503;4369.23076951;4370.89743618;4400.64102599;2022-01-21 11:46:48.010763
4271.66666674;4796.41025760;4366.92307720;4372.30769259;4399.74359009;2022-01-21 11:46:48.012762
4273.20512828;4792.43589862;4368.46153874;4368.33333362;4403.84615420;2022-01-21 11:46:48.018767
4272.05128212;4729.35897541;4369.74359003;4237.43589744;4431.66666709;2022-01-21 11:46:48.029710
4271.53846161;4759.10256522;4372.05128233;4234.10256411;4431.66666709;2022-01-21 11:46:48.033699
4272.30769238;4824.87179613;4366.66666695;4399.61538497;4402.69230804;2022-01-21 11:46:48.046665
4300.25641040;4794.74359093;4369.61538490;4402.56410292;4402.17948753;2022-01-21 11:46:48.047663
4302.30769245;4734.23077028;4373.07692336;4274.35897443;4399.35897471;2022-01-21 11:46:48.061635
4303.20512835;4792.17948836;4372.30769259;4274.74358982;4371.79487208;2022-01-21 11:46:48.065615
4302.05128219;4799.35897554;4398.46153881;4302.43589758;4398.46153881;2022-01-21 11:46:48.076585
4305.51282066;4795.38461657;4400.51282086;4269.87179495;4401.02564138;2022-01-21 11:46:48.082569
4299.48717963;4733.58974464;4399.74359009;4334.61538483;4398.20512856;2022-01-21 11:46:48.091546
4274.74358982;4731.79487284;4369.87179515;4367.56410285;4366.92307720;2022-01-21 11:46:48.095557
4300.89743604;4796.28205247;4370.51282079;4304.10256425;4370.51282079;2022-01-21 11:46:48.109534
4304.74358989;4797.56410375;4371.92307720;4266.79487187;4400.64102599;2022-01-21 11:46:48.113487
4302.69230784;4732.69230874;4399.74359009;4267.94871802;4402.17948753;2022-01-21 11:46:48.127481
4303.58974373;4792.30769349;4373.07692336;4233.84615385;4398.07692343;2022-01-21 11:46:48.128446
4306.02564117;4828.20512946;4373.07692336;4236.92307693;4401.02564138;2022-01-21 11:46:48.142445
4301.66666681;4791.92307811;4371.92307720;4267.56410264;4372.43589772;2022-01-21 11:46:48.144404
4304.74358989;4763.20512932;4400.12820548;4270.89743597;4372.94871823;2022-01-21 11:46:48.152390
4306.53846168;4792.69230888;4398.33333368;4302.30769245;4371.92307720;2022-01-21 11:46:48.164350
4307.17948732;4792.69230888;4398.46153881;4335.51282073;4398.20512856;2022-01-21 11:46:48.166345
4301.41025655;4761.28205240;4372.56410285;4273.33333341;4399.10256445;2022-01-21 11:46:48.180351
4303.97435912;4760.25641137;4372.82051310;4268.97435905;4401.02564138;2022-01-21 11:46:48.184298
4301.79487194;4795.76923195;4368.46153874;4398.71794907;4398.58974394;2022-01-21 11:46:48.195307
4272.30769238;4799.87179606;4366.02564131;4432.69230811;4398.84615420;2022-01-21 11:46:48.198260
4271.28205136;4764.87179599;4367.43589772;4367.30769259;4403.20512856;2022-01-21 11:46:48.207244
4272.94871802;4765.00000112;4367.05128233;4338.97435919;4402.69230804;2022-01-21 11:46:48.211225
4270.89743597;4794.87179606;4369.23076951;4371.02564131;4405.89743625;2022-01-21 11:46:48.224684
4273.46153853;4766.28205240;4370.00000028;4337.69230790;4405.64102599;2022-01-21 11:46:48.229730
4300.51282066;4763.07692419;4398.84615420;4332.43589765;4403.58974394;2022-01-21 11:46:48.241710
4303.07692322;4793.20512939;4373.20512849;4304.10256425;4400.00000035;2022-01-21 11:46:48.246663
4304.10256425;4795.00000119;4399.10256445;4334.23076944;4400.51282086;2022-01-21 11:46:48.259618
4302.69230784;4794.35897554;4371.02564131;4368.97435926;4372.30769259;2022-01-21 11:46:48.263607
4303.97435912;4760.51282163;4398.46153881;4336.66666688;4398.33333368;2022-01-21 11:46:48.274582
4304.35897450;4733.46153951;4400.64102599;4240.00000000;4399.87179522;2022-01-21 11:46:48.276579
4300.64102578;4792.30769349;4400.12820548;4270.89743597;4399.87179522;2022-01-21 11:46:48.292530
4274.48717956;4766.15384727;4369.74359003;4334.10256431;4370.89743618;2022-01-21 11:46:48.292530
4305.89743604;4762.82051394;4371.02564131;4302.94871809;4372.82051310;2022-01-21 11:46:48.300509
4302.82051296;4797.17948836;4372.43589772;4274.35897443;4373.20512849;2022-01-21 11:46:48.312510
4303.33333348;4828.46153972;4372.43589772;4299.61538476;4398.46153881;2022-01-21 11:46:48.316466
4302.82051296;4763.33333445;4373.20512849;4236.15384616;4399.23076958;2022-01-21 11:46:48.328434
4304.48717963;4732.43589848;4399.35897471;4201.41025634;4400.76923112;2022-01-21 11:46:48.332423
4301.41025655;4794.74359093;4400.51282086;4268.97435905;4401.02564138;2022-01-21 11:46:48.344405
4303.71794886;4824.74359100;4397.94871830;4304.87179501;4371.15384644;2022-01-21 11:46:48.348380
4301.92307707;4794.87179606;4372.05128233;4272.94871802;4371.28205156;2022-01-21 11:46:48.358251
4303.33333348;4794.74359093;4398.46153881;4240.38461539;4372.82051310;2022-01-21 11:46:48.363195
4303.33333348;4763.20512932;4401.66666702;4303.46153860;4400.25641061;2022-01-21 11:46:48.376443
4302.17948732;4734.23077028;4370.76923105;4339.48717970;4371.92307720;2022-01-21 11:46:48.380457
4302.17948732;4795.00000119;4369.74359003;4368.71794900;4399.10256445;2022-01-21 11:46:48.391399
4273.07692315;4826.28205254;4369.23076951;4339.10256431;4400.76923112;2022-01-21 11:46:48.395575
4272.17948725;4766.53846265;4369.10256438;4339.35897457;4402.56410292;2022-01-21 11:46:48.404586
4272.05128212;4762.69230881;4339.35897457;4401.92307727;4400.25641061;2022-01-21 11:46:48.409573
4273.71794879;4792.82051401;4367.43589772;4403.84615420;4403.97435933;2022-01-21 11:46:48.421541
4272.05128212;4762.05128317;4369.35897464;4305.38461553;4431.41025683;2022-01-21 11:46:48.426545
4272.30769238;4733.07692412;4371.53846182;4267.94871802;4431.02564145;2022-01-21 11:46:48.433513
4273.20512828;4792.69230888;4371.02564131;4306.28205142;4403.97435933;2022-01-21 11:46:48.447474
4272.17948725;4798.84615503;4371.66666695;4306.53846168;4402.82051317;2022-01-21 11:46:48.455452
